CNTR_ID,Country Name,Country Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
,Sub-Saharan Africa (IDA & IBRD countries),TSS,118.6170794,122.2912394,127.357299,133.5709236,142.0694952,150.670211,157.976269,156.8711037,162.405439,179.3307061,210.1477431,205.5488968,226.291965,282.3625249,361.5281781,388.1002879,415.810891,439.7211909,472.5350532,560.3329002,700.07917,689.7061274,621.5494667,567.2921576,531.6103051,482.1161833,518.8198792,598.2954681,608.8245347,619.2130889,603.347845,610.397397,586.5026868,549.4693528,524.5371403,577.714298,581.7878239,585.8593925,538.0754248,527.9289033,550.6391846,499.0680633,521.0194427,648.1212743,784.863845,898.4438454,1020.569792,1154.212368,1281.491378,1191.435461,1551.17433,1700.665152,1729.392554,1770.216179,1800.633038,1571.33162
TT,Trinidad and Tobago,TTO,631.3320455,675.9814609,703.7607162,759.8715624,788.1319367,807.2751102,786.7575543,822.9470118,814.7371455,830.8400313,868.766887,937.6800123,1118.349681,1331.97034,2048.039639,2414.927255,2437.87705,3018.653918,3379.473391,4304.546153,5745.680568,6341.668818,7264.272444,6818.243422,6712.0155,6299.169658,4049.180714,4014.06066,3732.216691,3562.104294,4147.625345,4230.586345,4297.631507,3681.549573,3956.764418,4246.382404,4577.000891,4551.325464,4786.917787,5383.526888,6430.967549,6935.705098,7049.610061,8804.518666,10290.51914,12323.13656,14095.99582,16530.18044,21188.11857,14508.81374,15840.44269,18287.39079,18322.3238,20217.03228,21317.44927,20444.07859
TN,Tunisia,TUN,,,,,,214.0491618,220.0096126,224.6496138,246.2263148,256.3805736,280.7173972,323.5604409,422.6355992,506.7609842,645.4371606,771.5083414,785.0702252,867.6037225,986.5998751,1156.573007,1369.526112,1285.778139,1208.69722,1209.323877,1172.100031,1158.370188,1203.554918,1261.815681,1284.90486,1269.286441,1507.231456,1571.828353,1825.379132,1704.223758,1779.307673,2012.936266,2154.986939,2251.3929,2336.083943,2426.388363,2247.912995,2286.50046,2373.836478,2790.004368,3139.537202,3217.968646,3394.42898,3805.152937,4342.823177,4162.509669,4176.59159,4291.876043,4179.464344,4248.891276,4328.904197,3872.512084
TR,Turkey,TUR,507.9274706,284.1807902,308.6207835,349.8847556,368.9891796,385.3025838,445.2394157,482.8177887,527.167359,573.0681351,491.3994389,456.5430211,560.1342289,688.4265615,930.164658,1139.032326,1278.784153,1430.436662,1552.853418,2083.178518,1566.747565,1580.886116,1403.243984,1310.279785,1246.201991,1367.173131,1508.914114,1703.630331,1742.929589,2019.036668,2790.580487,2732.274223,2839.202845,3177.179077,2268.581235,2896.090604,3052.498119,3143.264599,4389.724574,4009.133896,4215.162413,3053.865108,3570.546263,4586.811203,5855.53866,7117.233241,7727.272405,9309.509478,10382.31816,8623.949627,10111.5177,10538.43512,10539.37034,10800.35798,10303.8988,9130.026065
TV,Tuvalu,TUV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,980.0917635,1034.174924,1070.26295,1052.80115,1184.938715,1194.936547,1331.51988,1366.002794,1366.76728,1460.070362,1458.94942,1393.332791,1621.333583,1901.033476,2232.602517,2252.892886,2353.356088,2768.370957,3094.628092,2763.160305,3238.375763,3993.500254,4044.19378,3880.190879,3826.903311,
TZ,Tanzania,TZA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.3268793,184.3194155,172.0542158,193.795559,173.9920837,155.7450589,159.8575008,180.8117083,217.4827594,250.7355217,297.5122398,301.2004871,308.4062816,306.2399924,310.2072765,325.5507737,348.0523713,446.157894,475.9087651,533.1723967,657.7287434,665.3440029,708.5219323,740.3839008,827.5288808,909.3301412,954.618988,864.8575023
UG,Uganda,UGA,62.33536421,63.03563877,62.03710188,68.95777879,76.06944471,110.3644674,111.5892626,112.7237116,116.9159194,127.5330805,133.34233,145.7961406,149.2713647,165.9283507,199.261376,217.9311058,219.6903132,255.9965907,204.7953042,175.6513167,99.18986298,103.4500871,163.4986964,163.2012564,255.28439,240.5627634,259.2382413,400.1410913,401.0981449,314.0340383,247.6017114,184.8133287,153.8623001,167.9265898,201.6258306,281.9687578,287.2701338,289.1826002,294.7965827,260.5085667,260.6844737,238.0510659,243.6746249,241.6948011,292.843015,321.4357614,342.837264,409.870326,459.1097759,557.5235956,608.8130239,591.4386238,656.3980727,674.3416418,714.5673565,675.5734662
UA,Ukraine,UKR,,,,,,,,,,,,,,,,,,,,,,,,,,,,1249.443278,1449.962499,1597.534644,1569.739433,1489.689635,1417.868805,1258.136333,1011.98643,935.9852577,872.7091664,991.2301315,835.2603274,635.7727285,635.7128467,780.7380243,879.4750486,1048.522488,1367.352433,1828.717626,2303.018831,3068.608998,3891.037823,2545.480341,2973.996481,3569.757027,3855.42128,3986.282966,3065.164223,2114.954716
,Upper middle income,UMC,160.629227,145.8603532,151.1748737,162.3932232,174.0086735,190.0960866,206.2745757,209.0384921,213.8848172,231.9857881,250.2515023,268.5599703,303.0452907,378.8384239,471.5101292,532.6341927,573.5682812,630.8291323,666.9828915,797.7095276,899.5881706,966.9832688,933.4508115,890.4057136,918.107687,950.3354265,964.1499637,946.6864345,1021.145749,1129.066646,1247.865956,1345.322923,1269.633593,1367.748598,1472.494044,1636.028514,1763.979963,1857.802299,1807.455705,1693.684945,1860.053275,1873.751667,1938.295904,2156.399794,2564.168072,3064.574187,3621.971137,4475.912824,5434.693037,5192.128273,6239.78365,7405.190959,7851.741477,8287.864398,8429.927056,7737.396395
UY,Uruguay,URY,489.350136,601.7009092,656.71224,584.2909846,741.2438522,701.705239,664.439109,580.9698363,574.3448127,717.139152,760.5870648,996.0930147,775.9939355,1404.740494,1448.339145,1250.200808,1290.601387,1440.151546,1707.339535,2479.673068,3485.529616,3764.293025,3106.949597,1715.940198,1620.718989,1571.103581,1939.970541,2415.601926,2676.201986,2731.949646,2989.993095,3577.841449,4082.028507,4720.380786,5458.091567,5984.129623,6316.285931,7327.948768,7711.085939,7247.398162,6871.903885,6281.373271,4088.772541,3622.052284,4117.308853,5220.957396,5877.879608,7009.67816,9062.290535,9415.153583,11938.27505,14166.55767,15092.47206,16881.384,16737.9731,15573.90092
US,United States,USA,3007.123445,3066.562869,3243.843078,3374.515171,3573.941185,3827.52711,4146.316646,4336.426587,4695.92339,5032.144743,5246.883717,5623.443978,6109.925868,6741.332364,7242.441105,7820.065471,8611.401839,9471.306172,10587.28576,11695.55442,12597.66751,13993.16674,14438.97628,15561.4264,17134.28602,18269.42217,19115.05291,20100.85889,21483.23306,22922.43709,23954.47935,24405.16481,25492.95165,26464.85251,27776.63553,28782.17502,30068.23092,31572.69023,32949.19776,34620.9289,36449.85512,37273.6181,38166.03784,39677.19835,41921.80976,44307.92058,46437.06712,48061.53766,48401.42734,47001.55535,48374.08679,49781.80066,51433.04709,52660.2951,54398.46001,55836.79263
UZ,Uzbekistan,UZB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,651.4192097,652.8074753,603.3520153,596.9835856,576.4471105,585.9323642,600.5981578,623.0026524,623.2161328,702.4807441,558.221144,456.7034892,383.3494997,396.129969,465.1198869,546.7768502,642.9604146,830.4076942,1023.119641,1181.84736,1377.08214,1544.827773,1719.036196,1877.964512,2052.586781,2132.072442
VC,St. Vincent and the Grenadines,VCT,161.4200947,170.431983,174.5662992,162.8702327,173.4719103,175.7350691,185.355279,180.4856433,173.2212379,185.9961125,203.9643145,219.2874903,298.3343776,322.5691138,348.1391506,347.6181736,339.32967,505.41375,616.8742696,713.8978112,819.2578739,1006.989226,1113.081771,1187.117844,1301.54612,1394.007304,1529.004286,1658.1104,1884.173919,2005.444441,2235.76868,2363.67003,2573.625347,2648.619433,2676.788664,2922.702886,3067.133956,3220.062777,3461.911287,3621.827679,3672.669305,3982.260882,4270.766939,4446.594462,4808.038753,5064.218215,5608.204138,5973.792278,6370.437886,6177.497428,6231.713226,6183.676822,6337.769959,6591.566449,6672.810537,6864.238393
VE,"Venezuela, RB",VEN,1056.556258,1054.561554,1123.178064,1167.904865,961.7280979,977.4293904,992.2784053,994.7495277,1054.118228,1061.597541,1121.279462,1212.246335,1295.971409,1538.81281,2238.498074,2351.110874,2640.071388,2996.721849,3201.698165,3733.694201,4375.357535,4789.987775,4738.301334,4729.185853,3280.164207,3309.089959,3278.793986,2459.29279,3089.417985,2173.598837,2367.717524,2544.448876,2811.146422,2732.673612,2601.850407,3375.089125,3013.729081,3714.617216,3875.904843,4078.287002,4785.153059,4928.17304,3657.193748,3233.956106,4273.365372,5435.87226,6740.236779,8325.216583,11224.6467,11534.8406,13581.35338,10754.59288,12771.59504,12265.03114,,
VG,British Virgin Islands,VGB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VI,Virgin Islands (U.S.),VIR,756.25,753.6656891,1016.528926,1069.767442,1302.663438,1511.363636,1778.012685,2271.653543,3183.150183,3605.802048,3476.190476,3619.71831,4040.789474,4185.714286,4393.333333,4253.191489,4583.333333,4965.591398,5342.708333,6319.792,7503.092784,8385.714286,8162.745098,8816.345846,9124.074074,9256.074766,9723.943662,10828.30249,11527.27334,13047.57313,15050.54714,15945.49982,16752.27713,18728.24343,,,,,,,,,,,,,,,,,,,,,,
VN,Vietnam,VNM,,,,,,,,,,,,,,,,,,,,,,,,,,239.4286952,437.1295434,593.6535736,401.874911,97.15788506,98.031869,142.9658899,144.1486586,189.2605161,229.9548051,288.0202779,337.0500628,361.2544883,360.600798,374.4764201,433.3337077,448.8822798,477.1058763,530.8618494,606.9043783,699.499779,796.6715738,919.2092656,1164.612525,1232.369671,1333.583526,1542.670436,1754.547974,1907.564382,2052.319084,2111.138024
VU,Vanuatu,VUT,,,,,,,,,,,,,,,,,,,,1059.334598,980.880897,832.7548908,808.2205307,886.3223293,1066.563012,951.3220908,892.1482318,961.1041455,1065.842317,1011.411604,1080.230278,1252.627923,1263.463399,1176.870452,1335.251667,1390.321423,1427.094173,1462.196417,1472.990177,1477.833673,1469.888862,1362.616128,1353.927839,1580.510668,1787.938265,1886.38831,2047.088285,2393.334621,2698.02124,2643.475785,2965.75223,3275.023982,3158.420974,3167.055303,3147.96486,
,West Bank and Gaza,PSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1201.581542,1326.562857,1317.466751,1389.164971,1465.046057,1499.492177,1476.17185,1335.553195,1156.217473,1257.69857,1337.565724,1455.187875,1441.4617,1575.5634,1855.45702,1963.201519,2338.719877,2663.537025,2787.169738,2992.200995,2960.778004,2866.800101
WOR,World,WLD,449.6270326,461.7632891,487.2296891,512.9036475,552.1568166,589.2568894,625.8776238,653.0243169,690.2957787,744.2698414,800.7215793,866.242844,978.8585334,1169.541756,1322.750781,1446.229813,1546.581057,1718.703194,1988.705355,2271.224959,2514.031026,2535.625615,2468.639657,2481.7933,2532.312985,2617.617379,3043.736096,3402.40101,3743.811545,3862.948766,4270.843846,4450.456985,4652.96449,4659.94023,4928.954199,5373.25408,5411.501167,5320.700528,5227.479635,5349.369918,5448.712393,5348.031457,5485.180153,6083.796402,6769.323342,7237.162681,7744.755291,8625.654326,9340.889438,8746.662379,9481.631225,10395.90344,10498.4647,10650.82732,10757.29255,9995.550775
WS,Samoa,WSM,,,,,,,,,,,,,,,,,,,,,,,770.1262421,706.2668339,685.5829943,597.2220795,628.6134086,693.8312731,824.0166621,758.5669867,772.211776,765.4958794,799.0858219,796.1610062,1309.931549,1321.511368,1459.100929,1657.900772,1557.885773,1489.622156,1540.65373,1555.465191,1631.324643,1907.048405,2350.862872,2587.524,2793.54312,3130.352598,3375.82164,3173.54224,3530.573994,4065.95592,4257.305729,4179.597681,4172.2171,3938.548846
YE,"Yemen, Rep.",YEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,472.1348689,471.7410829,488.0066834,384.8741898,284.7898668,278.9694561,365.3790813,418.2947354,375.8315034,441.5692834,541.5129915,538.2873198,567.8219633,607.9158043,696.0549607,817.0824167,904.6056001,1181.215176,1361.717209,1239.837119,1310.053839,1282.398832,1289.034078,1408.146193,,
ZA,South Africa,ZAF,423.263749,431.3454751,447.9928194,484.5163244,519.3995082,554.7791283,591.8003045,646.2628946,684.3103103,754.8990874,810.7503056,874.4701882,897.3870346,1202.397493,1476.973213,1494.17417,1403.896196,1526.746615,1719.826936,2076.339777,2920.90924,3073.263004,2764.184855,2893.793637,2791.9498,2142.114701,2475.10247,3158.667713,3398.619067,3621.49758,3182.23967,3345.827626,3557.128685,3584.099342,3650.486114,3973.932383,3690.178479,3728.333992,3288.203765,3183.149769,3099.131614,2705.780204,2540.971222,3807.115746,4901.121316,5453.192814,5668.386771,6161.217951,5817.27839,5916.254357,7392.868752,8081.417175,7590.028438,6881.794742,6472.101027,5691.68677
CD,"Congo, Dem. Rep.",COD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265.0962975,217.7477196,272.3202897,143.1361591,133.8679371,132.9193074,136.698547,136.1663963,100.6932432,397.264871,150.4213805,171.2340121,169.9085913,189.5887135,213.310459,246.8028136,273.4864797,310.7310244,286.0481803,311.247896,350.2706542,390.7066035,413.6957984,437.8149312,456.0527405
ZM,Zambia,ZMB,229.1260915,217.1150903,209.6112798,210.6975927,238.4970226,298.1159793,337.2264096,353.4636265,401.7789888,475.9503953,427.3877497,381.7267554,417.5641846,524.1349691,605.0917126,490.1994396,531.5031601,470.71646,508.1082131,585.4911035,655.1197941,652.9946955,609.3789722,505.3581411,400.2996498,320.9862865,229.8121405,303.2760862,484.517182,504.3124656,403.8222344,404.1057755,370.9836319,372.2100465,405.4729309,411.4179514,378.5613534,440.7410532,352.555092,330.217248,340.1613797,376.9810576,376.4680395,429.0072779,530.5535841,691.8094586,1030.31536,1103.486577,1365.721205,1134.772998,1456.126526,1635.547304,1724.743564,1839.522481,1725.974549,1307.788611
ZW,Zimbabwe,ZWE,280.6185924,282.8859955,278.9636824,280.020909,284.4072091,296.5618846,280.5734931,296.0620623,303.5629047,347.0785123,361.9081342,404.5641484,480.4556788,573.7056942,667.2677866,708.4440035,677.5026373,663.2054698,640.228788,736.3593115,916.2837356,1058.031013,1084.211762,947.1188026,744.8266413,636.072785,675.9005178,706.9481526,792.0301525,813.583737,837.7690557,802.8851432,612.6720133,583.1125397,600.4000067,608.6782436,720.1034311,707.2696544,523.6037695,554.2268118,535.1974215,537.7174828,499.716415,448.3731927,451.1715886,443.240136,414.6801151,397.9568723,327.1990837,594.4959685,674.2686954,768.5564093,850.8276966,905.5003218,931.1981847,890.4160878
